Year;VotingSet;AwardedTo;AwardedBy;Points
2016;SF2_Jury;Poland;Switzerland;0
2016;SF2_Jury;Poland;Israel;0
2016;SF2_Jury;Poland;Belarus;0
2016;SF2_Jury;Poland;Serbia;1
2016;SF2_Jury;Poland;Ireland;0
2016;SF2_Jury;Poland;Macedonia;0
2016;SF2_Jury;Poland;Lithuania;3
2016;SF2_Jury;Poland;Australia;0
2016;SF2_Jury;Poland;Slovenia;3
2016;SF2_Jury;Poland;Bulgaria;0
2016;SF2_Jury;Poland;Denmark;0
2016;SF2_Jury;Poland;Ukraine;1
2016;SF2_Jury;Poland;Norway;4
2016;SF2_Jury;Poland;Georgia;3
2016;SF2_Jury;Poland;Albania;2
2016;SF2_Jury;Poland;Belgium;0
2016;SF2_Jury;Poland;Germany;0
2016;SF2_Jury;Poland;Italy;3
2016;SF2_Jury;Poland;United Kingdom;0
2016;SF2_Jury;Switzerland;Latvia;0
2016;SF2_Jury;Switzerland;Poland;0
2016;SF2_Jury;Switzerland;Switzerland;NA
2016;SF2_Jury;Switzerland;Israel;1
2016;SF2_Jury;Switzerland;Belarus;0
2016;SF2_Jury;Switzerland;Serbia;0
2016;SF2_Jury;Switzerland;Ireland;5
2016;SF2_Jury;Switzerland;Macedonia;0
2016;SF2_Jury;Switzerland;Lithuania;0
2016;SF2_Jury;Switzerland;Australia;1
2016;SF2_Jury;Switzerland;Slovenia;7
2016;SF2_Jury;Switzerland;Bulgaria;0
2016;SF2_Jury;Switzerland;Denmark;2
2016;SF2_Jury;Switzerland;Ukraine;0
2016;SF2_Jury;Switzerland;Norway;0
2016;SF2_Jury;Switzerland;Georgia;7
2016;SF2_Jury;Switzerland;Albania;0
2016;SF2_Jury;Switzerland;Belgium;1
2016;SF2_Jury;Switzerland;Germany;1
2016;SF2_Jury;Switzerland;Italy;0
2016;SF2_Jury;Switzerland;United Kingdom;0
2016;SF2_Jury;Israel;Latvia;2
2016;SF2_Jury;Israel;Poland;8
2016;SF2_Jury;Israel;Switzerland;10
2016;SF2_Jury;Israel;Israel;NA
2016;SF2_Jury;Israel;Belarus;1
2016;SF2_Jury;Israel;Serbia;7
2016;SF2_Jury;Israel;Ireland;7
2016;SF2_Jury;Israel;Macedonia;6
2016;SF2_Jury;Israel;Lithuania;6
2016;SF2_Jury;Israel;Australia;10
2016;SF2_Jury;Israel;Slovenia;4
2016;SF2_Jury;Israel;Bulgaria;5
2016;SF2_Jury;Israel;Denmark;5
2016;SF2_Jury;Israel;Ukraine;7
2016;SF2_Jury;Israel;Norway;5
2016;SF2_Jury;Israel;Georgia;6
2016;SF2_Jury;Israel;Albania;4
2016;SF2_Jury;Israel;Belgium;10
2016;SF2_Jury;Israel;Germany;12
2016;SF2_Jury;Israel;Italy;8
2016;SF2_Jury;Israel;United Kingdom;4
2016;SF2_Jury;Belarus;Latvia;1
2016;SF2_Jury;Belarus;Poland;4
2016;SF2_Jury;Belarus;Switzerland;1
2016;SF2_Jury;Belarus;Israel;0
2016;SF2_Jury;Belarus;Belarus;NA
2016;SF2_Jury;Belarus;Serbia;0
2016;SF2_Jury;Belarus;Ireland;2
2016;SF2_Jury;Belarus;Macedonia;0
2016;SF2_Jury;Belarus;Lithuania;0
2016;SF2_Jury;Belarus;Australia;6
2016;SF2_Jury;Belarus;Slovenia;2
2016;SF2_Jury;Belarus;Bulgaria;6
2016;SF2_Jury;Belarus;Denmark;0
2016;SF2_Jury;Belarus;Ukraine;5
2016;SF2_Jury;Belarus;Norway;0
2016;SF2_Jury;Belarus;Georgia;0
2016;SF2_Jury;Belarus;Albania;0
2016;SF2_Jury;Belarus;Belgium;0
2016;SF2_Jury;Belarus;Germany;2
2016;SF2_Jury;Belarus;Italy;0
2016;SF2_Jury;Belarus;United Kingdom;3
2016;SF2_Jury;Serbia;Latvia;5
2016;SF2_Jury;Serbia;Poland;1
2016;SF2_Jury;Serbia;Switzerland;3
2016;SF2_Jury;Serbia;Israel;0
2016;SF2_Jury;Serbia;Belarus;5
2016;SF2_Jury;Serbia;Serbia;NA
2016;SF2_Jury;Serbia;Ireland;0
2016;SF2_Jury;Serbia;Macedonia;12
2016;SF2_Jury;Serbia;Lithuania;0
2016;SF2_Jury;Serbia;Australia;3
2016;SF2_Jury;Serbia;Slovenia;0
2016;SF2_Jury;Serbia;Bulgaria;8
2016;SF2_Jury;Serbia;Denmark;0
2016;SF2_Jury;Serbia;Ukraine;3
2016;SF2_Jury;Serbia;Norway;0
2016;SF2_Jury;Serbia;Georgia;0
2016;SF2_Jury;Serbia;Albania;8
2016;SF2_Jury;Serbia;Belgium;2
2016;SF2_Jury;Serbia;Germany;0
2016;SF2_Jury;Serbia;Italy;5
2016;SF2_Jury;Serbia;United Kingdom;0
2016;SF2_Jury;Ireland;Latvia;0
2016;SF2_Jury;Ireland;Poland;0
2016;SF2_Jury;Ireland;Switzerland;0
2016;SF2_Jury;Ireland;Israel;2
2016;SF2_Jury;Ireland;Belarus;0
2016;SF2_Jury;Ireland;Serbia;0
2016;SF2_Jury;Ireland;Ireland;NA
2016;SF2_Jury;Ireland;Macedonia;0
2016;SF2_Jury;Ireland;Lithuania;0
2016;SF2_Jury;Ireland;Australia;0
2016;SF2_Jury;Ireland;Slovenia;0
2016;SF2_Jury;Ireland;Bulgaria;0
2016;SF2_Jury;Ireland;Denmark;4
2016;SF2_Jury;Ireland;Ukraine;2
2016;SF2_Jury;Ireland;Norway;3
2016;SF2_Jury;Ireland;Georgia;0
2016;SF2_Jury;Ireland;Albania;0
2016;SF2_Jury;Ireland;Belgium;0
2016;SF2_Jury;Ireland;Germany;0
2016;SF2_Jury;Ireland;Italy;2
2016;SF2_Jury;Ireland;United Kingdom;2
2016;SF2_Jury;Macedonia;Latvia;0
2016;SF2_Jury;Macedonia;Poland;0
2016;SF2_Jury;Macedonia;Switzerland;0
2016;SF2_Jury;Macedonia;Israel;8
2016;SF2_Jury;Macedonia;Belarus;0
2016;SF2_Jury;Macedonia;Serbia;12
2016;SF2_Jury;Macedonia;Ireland;0
2016;SF2_Jury;Macedonia;Macedonia;NA
2016;SF2_Jury;Macedonia;Lithuania;0
2016;SF2_Jury;Macedonia;Australia;2
2016;SF2_Jury;Macedonia;Slovenia;0
2016;SF2_Jury;Macedonia;Bulgaria;0
2016;SF2_Jury;Macedonia;Denmark;0
2016;SF2_Jury;Macedonia;Ukraine;0
2016;SF2_Jury;Macedonia;Norway;0
2016;SF2_Jury;Macedonia;Georgia;0
2016;SF2_Jury;Macedonia;Albania;12
2016;SF2_Jury;Macedonia;Belgium;0
2016;SF2_Jury;Macedonia;Germany;0
2016;SF2_Jury;Macedonia;Italy;0
2016;SF2_Jury;Macedonia;United Kingdom;0
2016;SF2_Jury;Lithuania;Latvia;12
2016;SF2_Jury;Lithuania;Poland;3
2016;SF2_Jury;Lithuania;Switzerland;8
2016;SF2_Jury;Lithuania;Israel;4
2016;SF2_Jury;Lithuania;Belarus;10
2016;SF2_Jury;Lithuania;Serbia;5
2016;SF2_Jury;Lithuania;Ireland;3
2016;SF2_Jury;Lithuania;Macedonia;5
2016;SF2_Jury;Lithuania;Lithuania;NA
2016;SF2_Jury;Lithuania;Australia;7
2016;SF2_Jury;Lithuania;Slovenia;1
2016;SF2_Jury;Lithuania;Bulgaria;3
2016;SF2_Jury;Lithuania;Denmark;10
2016;SF2_Jury;Lithuania;Ukraine;8
2016;SF2_Jury;Lithuania;Norway;8
2016;SF2_Jury;Lithuania;Georgia;2
2016;SF2_Jury;Lithuania;Albania;0
2016;SF2_Jury;Lithuania;Belgium;3
2016;SF2_Jury;Lithuania;Germany;3
2016;SF2_Jury;Lithuania;Italy;1
2016;SF2_Jury;Lithuania;United Kingdom;8
2016;SF2_Jury;Australia;Latvia;8
2016;SF2_Jury;Australia;Poland;10
2016;SF2_Jury;Australia;Switzerland;12
2016;SF2_Jury;Australia;Israel;12
2016;SF2_Jury;Australia;Belarus;8
2016;SF2_Jury;Australia;Serbia;4
2016;SF2_Jury;Australia;Ireland;6
2016;SF2_Jury;Australia;Macedonia;4
2016;SF2_Jury;Australia;Lithuania;12
2016;SF2_Jury;Australia;Australia;NA
2016;SF2_Jury;Australia;Slovenia;5
2016;SF2_Jury;Australia;Bulgaria;12
2016;SF2_Jury;Australia;Denmark;12
2016;SF2_Jury;Australia;Ukraine;12
2016;SF2_Jury;Australia;Norway;12
2016;SF2_Jury;Australia;Georgia;8
2016;SF2_Jury;Australia;Albania;10
2016;SF2_Jury;Australia;Belgium;12
2016;SF2_Jury;Australia;Germany;7
2016;SF2_Jury;Australia;Italy;12
2016;SF2_Jury;Australia;United Kingdom;10
2016;SF2_Jury;Slovenia;Latvia;3
2016;SF2_Jury;Slovenia;Poland;0
2016;SF2_Jury;Slovenia;Switzerland;0
2016;SF2_Jury;Slovenia;Israel;0
2016;SF2_Jury;Slovenia;Belarus;0
2016;SF2_Jury;Slovenia;Serbia;6
2016;SF2_Jury;Slovenia;Ireland;8
2016;SF2_Jury;Slovenia;Macedonia;7
2016;SF2_Jury;Slovenia;Lithuania;1
2016;SF2_Jury;Slovenia;Australia;4
2016;SF2_Jury;Slovenia;Slovenia;NA
2016;SF2_Jury;Slovenia;Bulgaria;1
2016;SF2_Jury;Slovenia;Denmark;0
2016;SF2_Jury;Slovenia;Ukraine;0
2016;SF2_Jury;Slovenia;Norway;0
2016;SF2_Jury;Slovenia;Georgia;0
2016;SF2_Jury;Slovenia;Albania;6
2016;SF2_Jury;Slovenia;Belgium;7
2016;SF2_Jury;Slovenia;Germany;0
2016;SF2_Jury;Slovenia;Italy;6
2016;SF2_Jury;Slovenia;United Kingdom;0
2016;SF2_Jury;Bulgaria;Latvia;7
2016;SF2_Jury;Bulgaria;Poland;5
2016;SF2_Jury;Bulgaria;Switzerland;4
2016;SF2_Jury;Bulgaria;Israel;3
2016;SF2_Jury;Bulgaria;Belarus;4
2016;SF2_Jury;Bulgaria;Serbia;2
2016;SF2_Jury;Bulgaria;Ireland;10
2016;SF2_Jury;Bulgaria;Macedonia;8
2016;SF2_Jury;Bulgaria;Lithuania;2
2016;SF2_Jury;Bulgaria;Australia;8
2016;SF2_Jury;Bulgaria;Slovenia;6
2016;SF2_Jury;Bulgaria;Bulgaria;NA
2016;SF2_Jury;Bulgaria;Denmark;7
2016;SF2_Jury;Bulgaria;Ukraine;0
2016;SF2_Jury;Bulgaria;Norway;10
2016;SF2_Jury;Bulgaria;Georgia;0
2016;SF2_Jury;Bulgaria;Albania;7
2016;SF2_Jury;Bulgaria;Belgium;6
2016;SF2_Jury;Bulgaria;Germany;4
2016;SF2_Jury;Bulgaria;Italy;0
2016;SF2_Jury;Bulgaria;United Kingdom;5
2016;SF2_Jury;Denmark;Latvia;0
2016;SF2_Jury;Denmark;Poland;0
2016;SF2_Jury;Denmark;Switzerland;0
2016;SF2_Jury;Denmark;Israel;0
2016;SF2_Jury;Denmark;Belarus;3
2016;SF2_Jury;Denmark;Serbia;0
2016;SF2_Jury;Denmark;Ireland;0
2016;SF2_Jury;Denmark;Macedonia;0
2016;SF2_Jury;Denmark;Lithuania;0
2016;SF2_Jury;Denmark;Australia;0
2016;SF2_Jury;Denmark;Slovenia;0
2016;SF2_Jury;Denmark;Bulgaria;0
2016;SF2_Jury;Denmark;Denmark;NA
2016;SF2_Jury;Denmark;Ukraine;0
2016;SF2_Jury;Denmark;Norway;0
2016;SF2_Jury;Denmark;Georgia;4
2016;SF2_Jury;Denmark;Albania;3
2016;SF2_Jury;Denmark;Belgium;0
2016;SF2_Jury;Denmark;Germany;0
2016;SF2_Jury;Denmark;Italy;0
2016;SF2_Jury;Denmark;United Kingdom;0
2016;SF2_Jury;Ukraine;Latvia;10
2016;SF2_Jury;Ukraine;Poland;12
2016;SF2_Jury;Ukraine;Switzerland;5
2016;SF2_Jury;Ukraine;Israel;10
2016;SF2_Jury;Ukraine;Belarus;7
2016;SF2_Jury;Ukraine;Serbia;10
2016;SF2_Jury;Ukraine;Ireland;0
2016;SF2_Jury;Ukraine;Macedonia;10
2016;SF2_Jury;Ukraine;Lithuania;8
2016;SF2_Jury;Ukraine;Australia;0
2016;SF2_Jury;Ukraine;Slovenia;8
2016;SF2_Jury;Ukraine;Bulgaria;4
2016;SF2_Jury;Ukraine;Denmark;1
2016;SF2_Jury;Ukraine;Ukraine;NA
2016;SF2_Jury;Ukraine;Norway;6
2016;SF2_Jury;Ukraine;Georgia;12
2016;SF2_Jury;Ukraine;Albania;5
2016;SF2_Jury;Ukraine;Belgium;5
2016;SF2_Jury;Ukraine;Germany;6
2016;SF2_Jury;Ukraine;Italy;10
2016;SF2_Jury;Ukraine;United Kingdom;6
2016;SF2_Jury;Norway;Latvia;0
2016;SF2_Jury;Norway;Poland;0
2016;SF2_Jury;Norway;Switzerland;2
2016;SF2_Jury;Norway;Israel;0
2016;SF2_Jury;Norway;Belarus;6
2016;SF2_Jury;Norway;Serbia;0
2016;SF2_Jury;Norway;Ireland;0
2016;SF2_Jury;Norway;Macedonia;0
2016;SF2_Jury;Norway;Lithuania;4
2016;SF2_Jury;Norway;Australia;5
2016;SF2_Jury;Norway;Slovenia;0
2016;SF2_Jury;Norway;Bulgaria;0
2016;SF2_Jury;Norway;Denmark;6
2016;SF2_Jury;Norway;Ukraine;0
2016;SF2_Jury;Norway;Norway;NA
2016;SF2_Jury;Norway;Georgia;1
2016;SF2_Jury;Norway;Albania;0
2016;SF2_Jury;Norway;Belgium;4
2016;SF2_Jury;Norway;Germany;0
2016;SF2_Jury;Norway;Italy;0
2016;SF2_Jury;Norway;United Kingdom;1
2016;SF2_Jury;Georgia;Latvia;6
2016;SF2_Jury;Georgia;Poland;7
2016;SF2_Jury;Georgia;Switzerland;0
2016;SF2_Jury;Georgia;Israel;5
2016;SF2_Jury;Georgia;Belarus;2
2016;SF2_Jury;Georgia;Serbia;3
2016;SF2_Jury;Georgia;Ireland;1
2016;SF2_Jury;Georgia;Macedonia;1
2016;SF2_Jury;Georgia;Lithuania;10
2016;SF2_Jury;Georgia;Australia;0
2016;SF2_Jury;Georgia;Slovenia;0
2016;SF2_Jury;Georgia;Bulgaria;7
2016;SF2_Jury;Georgia;Denmark;0
2016;SF2_Jury;Georgia;Ukraine;4
2016;SF2_Jury;Georgia;Norway;1
2016;SF2_Jury;Georgia;Georgia;NA
2016;SF2_Jury;Georgia;Albania;0
2016;SF2_Jury;Georgia;Belgium;8
2016;SF2_Jury;Georgia;Germany;10
2016;SF2_Jury;Georgia;Italy;7
2016;SF2_Jury;Georgia;United Kingdom;12
2016;SF2_Jury;Albania;Latvia;0
2016;SF2_Jury;Albania;Poland;0
2016;SF2_Jury;Albania;Switzerland;0
2016;SF2_Jury;Albania;Israel;0
2016;SF2_Jury;Albania;Belarus;0
2016;SF2_Jury;Albania;Serbia;8
2016;SF2_Jury;Albania;Ireland;0
2016;SF2_Jury;Albania;Macedonia;0
2016;SF2_Jury;Albania;Lithuania;0
2016;SF2_Jury;Albania;Australia;0
2016;SF2_Jury;Albania;Slovenia;0
2016;SF2_Jury;Albania;Bulgaria;2
2016;SF2_Jury;Albania;Denmark;0
2016;SF2_Jury;Albania;Ukraine;0
2016;SF2_Jury;Albania;Norway;0
2016;SF2_Jury;Albania;Georgia;0
2016;SF2_Jury;Albania;Albania;NA
2016;SF2_Jury;Albania;Belgium;0
2016;SF2_Jury;Albania;Germany;0
2016;SF2_Jury;Albania;Italy;0
2016;SF2_Jury;Albania;United Kingdom;0
2016;SF2_Jury;Belgium;Latvia;4
2016;SF2_Jury;Belgium;Poland;2
2016;SF2_Jury;Belgium;Switzerland;7
2016;SF2_Jury;Belgium;Israel;6
2016;SF2_Jury;Belgium;Belarus;12
2016;SF2_Jury;Belgium;Serbia;0
2016;SF2_Jury;Belgium;Ireland;12
2016;SF2_Jury;Belgium;Macedonia;3
2016;SF2_Jury;Belgium;Lithuania;5
2016;SF2_Jury;Belgium;Australia;12
2016;SF2_Jury;Belgium;Slovenia;12
2016;SF2_Jury;Belgium;Bulgaria;10
2016;SF2_Jury;Belgium;Denmark;8
2016;SF2_Jury;Belgium;Ukraine;10
2016;SF2_Jury;Belgium;Norway;7
2016;SF2_Jury;Belgium;Georgia;10
2016;SF2_Jury;Belgium;Albania;0
2016;SF2_Jury;Belgium;Belgium;NA
2016;SF2_Jury;Belgium;Germany;8
2016;SF2_Jury;Belgium;Italy;4
2016;SF2_Jury;Belgium;United Kingdom;7
2016;SF2_Tele;Latvia;Latvia;NA
2016;SF2_Tele;Latvia;Poland;5
2016;SF2_Tele;Latvia;Switzerland;0
2016;SF2_Tele;Latvia;Israel;0
2016;SF2_Tele;Latvia;Belarus;5
2016;SF2_Tele;Latvia;Serbia;0
2016;SF2_Tele;Latvia;Ireland;7
2016;SF2_Tele;Latvia;Macedonia;7
2016;SF2_Tele;Latvia;Lithuania;12
2016;SF2_Tele;Latvia;Australia;5
2016;SF2_Tele;Latvia;Slovenia;0
2016;SF2_Tele;Latvia;Bulgaria;0
2016;SF2_Tele;Latvia;Denmark;2
2016;SF2_Tele;Latvia;Ukraine;3
2016;SF2_Tele;Latvia;Norway;3
2016;SF2_Tele;Latvia;Georgia;8
2016;SF2_Tele;Latvia;Albania;0
2016;SF2_Tele;Latvia;Belgium;3
2016;SF2_Tele;Latvia;Germany;3
2016;SF2_Tele;Latvia;Italy;0
2016;SF2_Tele;Latvia;United Kingdom;5
2016;SF2_Tele;Poland;Latvia;4
2016;SF2_Tele;Poland;Poland;NA
2016;SF2_Tele;Poland;Switzerland;7
2016;SF2_Tele;Poland;Israel;6
2016;SF2_Tele;Poland;Belarus;6
2016;SF2_Tele;Poland;Serbia;1
2016;SF2_Tele;Poland;Ireland;10
2016;SF2_Tele;Poland;Macedonia;1
2016;SF2_Tele;Poland;Lithuania;7
2016;SF2_Tele;Poland;Australia;0
2016;SF2_Tele;Poland;Slovenia;4
2016;SF2_Tele;Poland;Bulgaria;6
2016;SF2_Tele;Poland;Denmark;6
2016;SF2_Tele;Poland;Ukraine;12
2016;SF2_Tele;Poland;Norway;10
2016;SF2_Tele;Poland;Georgia;7
2016;SF2_Tele;Poland;Albania;0
2016;SF2_Tele;Poland;Belgium;12
2016;SF2_Tele;Poland;Germany;12
2016;SF2_Tele;Poland;Italy;10
2016;SF2_Tele;Poland;United Kingdom;10
2016;SF2_Tele;Switzerland;Latvia;0
2016;SF2_Tele;Switzerland;Poland;0
2016;SF2_Tele;Switzerland;Switzerland;NA
2016;SF2_Tele;Switzerland;Israel;0
2016;SF2_Tele;Switzerland;Belarus;0
2016;SF2_Tele;Switzerland;Serbia;0
2016;SF2_Tele;Switzerland;Ireland;0
2016;SF2_Tele;Switzerland;Macedonia;0
2016;SF2_Tele;Switzerland;Lithuania;0
2016;SF2_Tele;Switzerland;Australia;0
2016;SF2_Tele;Switzerland;Slovenia;0
2016;SF2_Tele;Switzerland;Bulgaria;0
2016;SF2_Tele;Switzerland;Denmark;0
2016;SF2_Tele;Switzerland;Ukraine;0
2016;SF2_Tele;Switzerland;Norway;0
2016;SF2_Tele;Switzerland;Georgia;0
2016;SF2_Tele;Switzerland;Albania;3
2016;SF2_Tele;Switzerland;Belgium;0
2016;SF2_Tele;Switzerland;Germany;0
2016;SF2_Tele;Switzerland;Italy;0
2016;SF2_Tele;Switzerland;United Kingdom;0
2016;SF2_Tele;Israel;Latvia;0
2016;SF2_Tele;Israel;Poland;0
2016;SF2_Tele;Israel;Switzerland;0
2016;SF2_Tele;Israel;Israel;NA
2016;SF2_Tele;Israel;Belarus;1
2016;SF2_Tele;Israel;Serbia;0
2016;SF2_Tele;Israel;Ireland;2
2016;SF2_Tele;Israel;Macedonia;0
2016;SF2_Tele;Israel;Lithuania;0
2016;SF2_Tele;Israel;Australia;6
2016;SF2_Tele;Israel;Slovenia;0
2016;SF2_Tele;Israel;Bulgaria;2
2016;SF2_Tele;Israel;Denmark;0
2016;SF2_Tele;Israel;Ukraine;2
2016;SF2_Tele;Israel;Norway;1
2016;SF2_Tele;Israel;Georgia;1
2016;SF2_Tele;Israel;Albania;0
2016;SF2_Tele;Israel;Belgium;1
2016;SF2_Tele;Israel;Germany;2
2016;SF2_Tele;Israel;Italy;0
2016;SF2_Tele;Israel;United Kingdom;2
2016;SF2_Tele;Belarus;Latvia;7
2016;SF2_Tele;Belarus;Poland;8
2016;SF2_Tele;Belarus;Switzerland;0
2016;SF2_Tele;Belarus;Israel;3
2016;SF2_Tele;Belarus;Belarus;NA
2016;SF2_Tele;Belarus;Serbia;5
2016;SF2_Tele;Belarus;Ireland;1
2016;SF2_Tele;Belarus;Macedonia;0
2016;SF2_Tele;Belarus;Lithuania;6
2016;SF2_Tele;Belarus;Australia;0
2016;SF2_Tele;Belarus;Slovenia;0
2016;SF2_Tele;Belarus;Bulgaria;4
2016;SF2_Tele;Belarus;Denmark;1
2016;SF2_Tele;Belarus;Ukraine;10
2016;SF2_Tele;Belarus;Norway;0
2016;SF2_Tele;Belarus;Georgia;6
2016;SF2_Tele;Belarus;Albania;0
2016;SF2_Tele;Belarus;Belgium;0
2016;SF2_Tele;Belarus;Germany;0
2016;SF2_Tele;Belarus;Italy;1
2016;SF2_Tele;Belarus;United Kingdom;0
2016;SF2_Tele;Serbia;Latvia;0
2016;SF2_Tele;Serbia;Poland;0
2016;SF2_Tele;Serbia;Switzerland;12
2016;SF2_Tele;Serbia;Israel;0
2016;SF2_Tele;Serbia;Belarus;0
2016;SF2_Tele;Serbia;Serbia;NA
2016;SF2_Tele;Serbia;Ireland;0
2016;SF2_Tele;Serbia;Macedonia;10
2016;SF2_Tele;Serbia;Lithuania;0
2016;SF2_Tele;Serbia;Australia;2
2016;SF2_Tele;Serbia;Slovenia;12
2016;SF2_Tele;Serbia;Bulgaria;5
2016;SF2_Tele;Serbia;Denmark;0
2016;SF2_Tele;Serbia;Ukraine;0
2016;SF2_Tele;Serbia;Norway;0
2016;SF2_Tele;Serbia;Georgia;2
2016;SF2_Tele;Serbia;Albania;0
2016;SF2_Tele;Serbia;Belgium;0
2016;SF2_Tele;Serbia;Germany;1
2016;SF2_Tele;Serbia;Italy;6
2016;SF2_Tele;Serbia;United Kingdom;0
2016;SF2_Tele;Ireland;Latvia;1
2016;SF2_Tele;Ireland;Poland;2
2016;SF2_Tele;Ireland;Switzerland;2
2016;SF2_Tele;Ireland;Israel;1
2016;SF2_Tele;Ireland;Belarus;0
2016;SF2_Tele;Ireland;Serbia;0
2016;SF2_Tele;Ireland;Ireland;NA
2016;SF2_Tele;Ireland;Macedonia;0
2016;SF2_Tele;Ireland;Lithuania;1
2016;SF2_Tele;Ireland;Australia;7
2016;SF2_Tele;Ireland;Slovenia;0
2016;SF2_Tele;Ireland;Bulgaria;0
2016;SF2_Tele;Ireland;Denmark;4
2016;SF2_Tele;Ireland;Ukraine;0
2016;SF2_Tele;Ireland;Norway;2
2016;SF2_Tele;Ireland;Georgia;0
2016;SF2_Tele;Ireland;Albania;0
2016;SF2_Tele;Ireland;Belgium;4
2016;SF2_Tele;Ireland;Germany;0
2016;SF2_Tele;Ireland;Italy;0
2016;SF2_Tele;Ireland;United Kingdom;7
2016;SF2_Tele;Macedonia;Latvia;0
2016;SF2_Tele;Macedonia;Poland;0
2016;SF2_Tele;Macedonia;Switzerland;4
2016;SF2_Tele;Macedonia;Israel;2
2016;SF2_Tele;Macedonia;Belarus;0
2016;SF2_Tele;Macedonia;Serbia;12
2016;SF2_Tele;Macedonia;Ireland;0
2016;SF2_Tele;Macedonia;Macedonia;NA
2016;SF2_Tele;Macedonia;Lithuania;0
2016;SF2_Tele;Macedonia;Australia;4
2016;SF2_Tele;Macedonia;Slovenia;10
2016;SF2_Tele;Macedonia;Bulgaria;8
2016;SF2_Tele;Macedonia;Denmark;0
2016;SF2_Tele;Macedonia;Ukraine;0
2016;SF2_Tele;Macedonia;Norway;0
2016;SF2_Tele;Macedonia;Georgia;0
2016;SF2_Tele;Macedonia;Albania;12
2016;SF2_Tele;Macedonia;Belgium;0
2016;SF2_Tele;Macedonia;Germany;0
2016;SF2_Tele;Macedonia;Italy;2
2016;SF2_Tele;Macedonia;United Kingdom;0
2016;SF2_Tele;Lithuania;Latvia;10
2016;SF2_Tele;Lithuania;Poland;3
2016;SF2_Tele;Lithuania;Switzerland;0
2016;SF2_Tele;Lithuania;Israel;5
2016;SF2_Tele;Lithuania;Belarus;10
2016;SF2_Tele;Lithuania;Serbia;0
2016;SF2_Tele;Lithuania;Ireland;12
2016;SF2_Tele;Lithuania;Macedonia;0
2016;SF2_Tele;Lithuania;Lithuania;NA
2016;SF2_Tele;Lithuania;Australia;8
2016;SF2_Tele;Lithuania;Slovenia;0
2016;SF2_Tele;Lithuania;Bulgaria;3
2016;SF2_Tele;Lithuania;Denmark;7
2016;SF2_Tele;Lithuania;Ukraine;6
2016;SF2_Tele;Lithuania;Norway;12
2016;SF2_Tele;Lithuania;Georgia;10
2016;SF2_Tele;Lithuania;Albania;4
2016;SF2_Tele;Lithuania;Belgium;8
2016;SF2_Tele;Lithuania;Germany;4
2016;SF2_Tele;Lithuania;Italy;4
2016;SF2_Tele;Lithuania;United Kingdom;12
2016;SF2_Tele;Australia;Latvia;8
2016;SF2_Tele;Australia;Poland;10
2016;SF2_Tele;Australia;Switzerland;6
2016;SF2_Tele;Australia;Israel;12
2016;SF2_Tele;Australia;Belarus;7
2016;SF2_Tele;Australia;Serbia;7
2016;SF2_Tele;Australia;Ireland;8
2016;SF2_Tele;Australia;Macedonia;4
2016;SF2_Tele;Australia;Lithuania;5
2016;SF2_Tele;Australia;Australia;NA
2016;SF2_Tele;Australia;Slovenia;6
2016;SF2_Tele;Australia;Bulgaria;7
2016;SF2_Tele;Australia;Denmark;8
2016;SF2_Tele;Australia;Ukraine;7
2016;SF2_Tele;Australia;Norway;8
2016;SF2_Tele;Australia;Georgia;4
2016;SF2_Tele;Australia;Albania;6
2016;SF2_Tele;Australia;Belgium;10
2016;SF2_Tele;Australia;Germany;10
2016;SF2_Tele;Australia;Italy;3
2016;SF2_Tele;Australia;United Kingdom;6
2016;SF2_Tele;Slovenia;Latvia;0
2016;SF2_Tele;Slovenia;Poland;0
2016;SF2_Tele;Slovenia;Switzerland;0
2016;SF2_Tele;Slovenia;Israel;0
2016;SF2_Tele;Slovenia;Belarus;0
2016;SF2_Tele;Slovenia;Serbia;4
2016;SF2_Tele;Slovenia;Ireland;0
2016;SF2_Tele;Slovenia;Macedonia;3
2016;SF2_Tele;Slovenia;Lithuania;0
2016;SF2_Tele;Slovenia;Australia;0
2016;SF2_Tele;Slovenia;Slovenia;NA
2016;SF2_Tele;Slovenia;Bulgaria;0
2016;SF2_Tele;Slovenia;Denmark;0
2016;SF2_Tele;Slovenia;Ukraine;0
2016;SF2_Tele;Slovenia;Norway;0
2016;SF2_Tele;Slovenia;Georgia;0
2016;SF2_Tele;Slovenia;Albania;1
2016;SF2_Tele;Slovenia;Belgium;0
2016;SF2_Tele;Slovenia;Germany;0
2016;SF2_Tele;Slovenia;Italy;0
2016;SF2_Tele;Slovenia;United Kingdom;0
2016;SF2_Tele;Bulgaria;Latvia;3
2016;SF2_Tele;Bulgaria;Poland;4
2016;SF2_Tele;Bulgaria;Switzerland;3
2016;SF2_Tele;Bulgaria;Israel;10
2016;SF2_Tele;Bulgaria;Belarus;8
2016;SF2_Tele;Bulgaria;Serbia;8
2016;SF2_Tele;Bulgaria;Ireland;5
2016;SF2_Tele;Bulgaria;Macedonia;8
2016;SF2_Tele;Bulgaria;Lithuania;3
2016;SF2_Tele;Bulgaria;Australia;10
2016;SF2_Tele;Bulgaria;Slovenia;5
2016;SF2_Tele;Bulgaria;Bulgaria;NA
2016;SF2_Tele;Bulgaria;Denmark;3
